年,性別,年齢,旧,新,確率
2038-39,1,18,17,26,0.0
2038-39,1,18,17,15,0.0051
2038-39,1,18,17,11,0.0
2038-39,1,18,17,17,0.3421
2038-39,1,18,17,35,0.0
2038-39,1,18,17,34,0.0
2038-39,1,18,17,31,0.0
2038-39,1,18,17,37,0.0
2038-39,1,18,17,99,0.6527
2038-39,1,18,21,22,0.0
2038-39,1,18,21,23,0.0
2038-39,1,18,21,25,0.0
2038-39,1,18,21,24,0.0
2038-39,1,18,21,21,0.379
2038-39,1,18,21,27,0.0
2038-39,1,18,21,26,0.0
2038-39,1,18,21,15,0.0
2038-39,1,18,21,11,0.0
2038-39,1,18,21,17,0.0
2038-39,1,18,21,35,0.0
2038-39,1,18,21,34,0.0
2038-39,1,18,21,31,0.0996
2038-39,1,18,21,37,0.0
2038-39,1,18,21,99,0.5214
2038-39,1,18,22,22,0.3572
2038-39,1,18,22,23,0.0131
2038-39,1,18,22,25,0.0087
2038-39,1,18,22,24,0.0
2038-39,1,18,22,21,0.0
2038-39,1,18,22,27,0.0
2038-39,1,18,22,26,0.0
2038-39,1,18,22,15,0.0
2038-39,1,18,22,11,0.0
2038-39,1,18,22,17,0.0
2038-39,1,18,22,35,0.0
2038-39,1,18,22,34,0.0
2038-39,1,18,22,31,0.0996
2038-39,1,18,22,37,0.0
2038-39,1,18,22,99,0.5214
2038-39,1,18,23,22,0.0623
2038-39,1,18,23,23,0.3167
2038-39,1,18,23,25,0.0
2038-39,1,18,23,24,0.0
2038-39,1,18,23,21,0.0
2038-39,1,18,23,27,0.0
2038-39,1,18,23,26,0.0
2038-39,1,18,23,15,0.0
2038-39,1,18,23,11,0.0
2038-39,1,18,23,17,0.0
2038-39,1,18,23,35,0.0
2038-39,1,18,23,34,0.0498
2038-39,1,18,23,31,0.0498
2038-39,1,18,23,37,0.0
2038-39,1,18,23,99,0.5214
2038-39,1,18,25,22,0.0
2038-39,1,18,25,23,0.0036
2038-39,1,18,25,25,0.3753
2038-39,1,18,25,24,0.0
2038-39,1,18,25,21,0.0
2038-39,1,18,25,27,0.0
2038-39,1,18,25,26,0.0
2038-39,1,18,25,15,0.0
2038-39,1,18,25,11,0.0
2038-39,1,18,25,17,0.0
2038-39,1,18,25,35,0.0996
2038-39,1,18,25,34,0.0
2038-39,1,18,25,31,0.0
2038-39,1,18,25,37,0.0
2038-39,1,18,25,99,0.5214
2038-39,1,18,27,22,0.0222
2038-39,1,18,27,23,0.0222
2038-39,1,18,27,25,0.0222
2038-39,1,18,27,24,0.0
2038-39,1,18,27,21,0.0
2038-39,1,18,27,27,0.3125
2038-39,1,18,27,26,0.0
2038-39,1,18,27,15,0.0
2038-39,1,18,27,11,0.0
2038-39,1,18,27,17,0.0
2038-39,1,18,27,35,0.0
2038-39,1,18,27,34,0.0
2038-39,1,18,27,31,0.0
2038-39,1,18,27,37,0.0996
2038-39,1,18,27,99,0.5214
2038-39,1,18,31,22,0.0
2038-39,1,18,31,23,0.0
2038-39,1,18,31,25,0.0
2038-39,1,18,31,24,0.0
2038-39,1,18,31,21,0.0
2038-39,1,18,31,27,0.0
2038-39,1,18,31,26,0.0
2038-39,1,18,31,15,0.0
2038-39,1,18,31,11,0.0
2038-39,1,18,31,17,0.0
2038-39,1,18,31,35,0.0
2038-39,1,18,31,34,0.0
2038-39,1,18,31,31,0.3348
2038-39,1,18,31,37,0.0
2038-39,1,18,31,99,0.6652
2038-39,1,18,34,22,0.0
2038-39,1,18,34,23,0.0
2038-39,1,18,34,25,0.0
2038-39,1,18,34,24,0.0
2038-39,1,18,34,21,0.0
2038-39,1,18,34,27,0.0
2038-39,1,18,34,26,0.0
2038-39,1,18,34,15,0.0
2038-39,1,18,34,11,0.0
2038-39,1,18,34,17,0.0
2038-39,1,18,34,35,0.0
2038-39,1,18,34,34,0.3348
2038-39,1,18,34,31,0.0
2038-39,1,18,34,37,0.0
2038-39,1,18,34,99,0.6652
2038-39,1,18,35,22,0.0
2038-39,1,18,35,23,0.0
2038-39,1,18,35,25,0.0
2038-39,1,18,35,24,0.0
2038-39,1,18,35,21,0.0
2038-39,1,18,35,27,0.0
2038-39,1,18,35,26,0.0
2038-39,1,18,35,15,0.0
2038-39,1,18,35,11,0.0
2038-39,1,18,35,17,0.0
2038-39,1,18,35,35,0.3348
2038-39,1,18,35,34,0.0
2038-39,1,18,35,31,0.0
2038-39,1,18,35,37,0.0
2038-39,1,18,35,99,0.6652
2038-39,1,18,37,22,0.0
2038-39,1,18,37,23,0.0
2038-39,1,18,37,25,0.0
2038-39,1,18,37,24,0.0
2038-39,1,18,37,21,0.0
2038-39,1,18,37,27,0.0
2038-39,1,18,37,26,0.0
2038-39,1,18,37,15,0.0
2038-39,1,18,37,11,0.0
2038-39,1,18,37,17,0.0
2038-39,1,18,37,35,0.0
2038-39,1,18,37,34,0.0
2038-39,1,18,37,31,0.0
2038-39,1,18,37,37,0.3348
2038-39,1,18,37,99,0.6652
2038-39,1,18,99,22,0.0
2038-39,1,18,99,23,0.0
2038-39,1,18,99,25,0.0
2038-39,1,18,99,24,0.0
2038-39,1,18,99,21,0.0
2038-39,1,18,99,27,0.0
2038-39,1,18,99,26,0.0
2038-39,1,18,99,15,0.0
2038-39,1,18,99,11,0.0
2038-39,1,18,99,17,0.0
2038-39,1,18,99,35,0.0
2038-39,1,18,99,34,0.0
2038-39,1,18,99,31,0.0
2038-39,1,18,99,37,0.0
2038-39,1,18,99,99,1.0
2039-40,2,4,11,22,0.0
2039-40,2,4,11,23,0.0
2039-40,2,4,11,25,0.0
2039-40,2,4,11,24,0.0
2039-40,2,4,11,21,0.0
2039-40,2,4,11,27,0.0055
2039-40,2,4,11,26,0.0766
2039-40,2,4,11,15,0.0
2039-40,2,4,11,11,0.1046
2039-40,2,4,11,17,0.8073
2039-40,2,4,11,35,0.0
2039-40,2,4,11,34,0.0
2039-40,2,4,11,31,0.0051
2039-40,2,4,11,37,0.0
2039-40,2,4,11,99,0.0008
2039-40,2,4,15,22,0.0
2039-40,2,4,15,23,0.0
2039-40,2,4,15,25,0.0
2039-40,2,4,15,24,0.0
2039-40,2,4,15,21,0.0
2039-40,2,4,15,27,0.0
2039-40,2,4,15,26,0.0821
2039-40,2,4,15,15,0.9119
2039-40,2,4,15,11,0.0
2039-40,2,4,15,17,0.0
2039-40,2,4,15,35,0.0051
2039-40,2,4,15,34,0.0
2039-40,2,4,15,31,0.0
2039-40,2,4,15,37,0.0
2039-40,2,4,15,99,0.0008
2039-40,2,4,17,22,0.0
2039-40,2,4,17,23,0.0
2039-40,2,4,17,25,0.0
2039-40,2,4,17,24,0.0016
2039-40,2,4,17,21,0.0014
2039-40,2,4,17,27,0.0155
2039-40,2,4,17,26,0.0637
2039-40,2,4,17,15,0.0052
2039-40,2,4,17,11,0.2416
2039-40,2,4,17,17,0.6651
2039-40,2,4,17,35,0.0002
2039-40,2,4,17,34,0.0022
2039-40,2,4,17,31,0.0
2039-40,2,4,17,37,0.0027
2039-40,2,4,17,99,0.0008
2039-40,2,4,21,22,0.0
2039-40,2,4,21,23,0.0
2039-40,2,4,21,25,0.0
2039-40,2,4,21,24,0.0
2039-40,2,4,21,21,0.6202
2039-40,2,4,21,27,0.0
2039-40,2,4,21,26,0.0
2039-40,2,4,21,15,0.0
2039-40,2,4,21,11,0.0
2039-40,2,4,21,17,0.0
2039-40,2,4,21,35,0.0
2039-40,2,4,21,34,0.0
2039-40,2,4,21,31,0.3788
2039-40,2,4,21,37,0.0
2039-40,2,4,21,99,0.0011
2039-40,2,4,24,22,0.0
2039-40,2,4,24,23,0.0
2039-40,2,4,24,25,0.0
2039-40,2,4,24,24,0.6202
2039-40,2,4,24,21,0.0
2039-40,2,4,24,27,0.0
2039-40,2,4,24,26,0.0
2039-40,2,4,24,15,0.0
2039-40,2,4,24,11,0.0
2039-40,2,4,24,17,0.0
2039-40,2,4,24,35,0.0
2039-40,2,4,24,34,0.3788
2039-40,2,4,24,31,0.0
2039-40,2,4,24,37,0.0
2039-40,2,4,24,99,0.0011
2039-40,2,4,26,22,0.0
2039-40,2,4,26,23,0.0
2039-40,2,4,26,25,0.0
2039-40,2,4,26,24,0.0
2039-40,2,4,26,21,0.0
2039-40,2,4,26,27,0.0
2039-40,2,4,26,26,0.6202
2039-40,2,4,26,15,0.0
2039-40,2,4,26,11,0.0
2039-40,2,4,26,17,0.0
2039-40,2,4,26,35,0.0
2039-40,2,4,26,34,0.2525
2039-40,2,4,26,31,0.0631
2039-40,2,4,26,37,0.0631
2039-40,2,4,26,99,0.0011
2039-40,2,4,27,22,0.0
2039-40,2,4,27,23,0.0
2039-40,2,4,27,25,0.0
2039-40,2,4,27,24,0.0
2039-40,2,4,27,21,0.0
2039-40,2,4,27,27,0.3947
2039-40,2,4,27,26,0.2255
2039-40,2,4,27,15,0.0
2039-40,2,4,27,11,0.0
2039-40,2,4,27,17,0.0
2039-40,2,4,27,35,0.0
2039-40,2,4,27,34,0.0
2039-40,2,4,27,31,0.0
2039-40,2,4,27,37,0.3788
2039-40,2,4,27,99,0.0011
2039-40,2,4,31,22,0.0
2039-40,2,4,31,23,0.0
2039-40,2,4,31,25,0.0
2039-40,2,4,31,24,0.0
2039-40,2,4,31,21,0.0
2039-40,2,4,31,27,0.0
2039-40,2,4,31,26,0.4326
2039-40,2,4,31,15,0.0
2039-40,2,4,31,11,0.0
2039-40,2,4,31,17,0.0
2039-40,2,4,31,35,0.0
2039-40,2,4,31,34,0.0
2039-40,2,4,31,31,0.0
2039-40,2,4,31,37,0.5635
2039-40,2,4,31,99,0.004
2039-40,2,4,34,22,0.0
2039-40,2,4,34,23,0.0
2039-40,2,4,34,25,0.0
2039-40,2,4,34,24,0.0
2039-40,2,4,34,21,0.0
2039-40,2,4,34,27,0.0
2039-40,2,4,34,26,0.4326
2039-40,2,4,34,15,0.0
2039-40,2,4,34,11,0.0
2039-40,2,4,34,17,0.0
2039-40,2,4,34,35,0.0
2039-40,2,4,34,34,0.5635
2039-40,2,4,34,31,0.0
2039-40,2,4,34,37,0.0
2039-40,2,4,34,99,0.004
2039-40,2,4,35,22,0.0
2039-40,2,4,35,23,0.0
2039-40,2,4,35,25,0.0
2039-40,2,4,35,24,0.0
2039-40,2,4,35,21,0.0
2039-40,2,4,35,27,0.0
2039-40,2,4,35,26,0.4326
2039-40,2,4,35,15,0.0
2039-40,2,4,35,11,0.0
2039-40,2,4,35,17,0.0
2039-40,2,4,35,35,0.3944
2039-40,2,4,35,34,0.0563
2039-40,2,4,35,31,0.0563
2039-40,2,4,35,37,0.0563
2039-40,2,4,35,99,0.004
2039-40,2,4,37,22,0.0
2039-40,2,4,37,23,0.0
2039-40,2,4,37,25,0.0
2039-40,2,4,37,24,0.0
2039-40,2,4,37,21,0.0
2039-40,2,4,37,27,0.0
2039-40,2,4,37,26,0.4326
2039-40,2,4,37,15,0.0
2039-40,2,4,37,11,0.0
2039-40,2,4,37,17,0.0
2039-40,2,4,37,35,0.0
2039-40,2,4,37,34,0.0
2039-40,2,4,37,31,0.0
2039-40,2,4,37,37,0.5635
2039-40,2,4,37,99,0.004
2039-40,2,4,99,22,0.0
2039-40,2,4,99,23,0.0
2039-40,2,4,99,25,0.0
2039-40,2,4,99,24,0.0
2039-40,2,4,99,21,0.0
2039-40,2,4,99,27,0.0
2039-40,2,4,99,26,0.0
2039-40,2,4,99,15,0.0
2039-40,2,4,99,11,0.0
2039-40,2,4,99,17,0.0
2039-40,2,4,99,35,0.0
2039-40,2,4,99,34,0.0
2039-40,2,4,99,31,0.0
2039-40,2,4,99,37,0.0
2039-40,2,4,99,99,1.0
2039-40,2,5,11,22,0.0
2039-40,2,5,11,23,0.0
2039-40,2,5,11,25,0.0
2039-40,2,5,11,24,0.0
2039-40,2,5,11,21,0.0
2039-40,2,5,11,27,0.02
2039-40,2,5,11,26,0.2765
2039-40,2,5,11,15,0.0
2039-40,2,5,11,11,0.2244
2039-40,2,5,11,17,0.4645
2039-40,2,5,11,35,0.0
2039-40,2,5,11,34,0.0087
2039-40,2,5,11,31,0.0048
2039-40,2,5,11,37,0.0
2039-40,2,5,11,99,0.0012
2039-40,2,5,15,22,0.0
2039-40,2,5,15,23,0.0
2039-40,2,5,15,25,0.0
2039-40,2,5,15,24,0.0
2039-40,2,5,15,21,0.0
2039-40,2,5,15,27,0.0
2039-40,2,5,15,26,0.2965
2039-40,2,5,15,15,0.6888
2039-40,2,5,15,11,0.0
2039-40,2,5,15,17,0.0
2039-40,2,5,15,35,0.0135
2039-40,2,5,15,34,0.0
2039-40,2,5,15,31,0.0
2039-40,2,5,15,37,0.0
2039-40,2,5,15,99,0.0012
2039-40,2,5,17,22,0.0
2039-40,2,5,17,23,0.0
2039-40,2,5,17,25,0.0
2039-40,2,5,17,24,0.0055
2039-40,2,5,17,21,0.0082
2039-40,2,5,17,27,0.0282
2039-40,2,5,17,26,0.2546
2039-40,2,5,17,15,0.0006
2039-40,2,5,17,11,0.2163
2039-40,2,5,17,17,0.4719
2039-40,2,5,17,35,0.0008
2039-40,2,5,17,34,0.0055
2039-40,2,5,17,31,0.0
2039-40,2,5,17,37,0.0072
2039-40,2,5,17,99,0.0012
2039-40,2,5,21,22,0.0
2039-40,2,5,21,23,0.0
2039-40,2,5,21,25,0.0
2039-40,2,5,21,24,0.0
2039-40,2,5,21,21,0.7552
2039-40,2,5,21,27,0.0
2039-40,2,5,21,26,0.0
2039-40,2,5,21,15,0.0
2039-40,2,5,21,11,0.0
2039-40,2,5,21,17,0.0
2039-40,2,5,21,35,0.0
2039-40,2,5,21,34,0.0
2039-40,2,5,21,31,0.2439
2039-40,2,5,21,37,0.0
2039-40,2,5,21,99,0.0009
2039-40,2,5,24,22,0.0
2039-40,2,5,24,23,0.0
2039-40,2,5,24,25,0.0
2039-40,2,5,24,24,0.7552
2039-40,2,5,24,21,0.0
2039-40,2,5,24,27,0.0
2039-40,2,5,24,26,0.0
2039-40,2,5,24,15,0.0
2039-40,2,5,24,11,0.0
2039-40,2,5,24,17,0.0
2039-40,2,5,24,35,0.0
2039-40,2,5,24,34,0.2439
2039-40,2,5,24,31,0.0
2039-40,2,5,24,37,0.0
2039-40,2,5,24,99,0.0009
2039-40,2,5,26,22,0.0
2039-40,2,5,26,23,0.0
2039-40,2,5,26,25,0.0
2039-40,2,5,26,24,0.0
2039-40,2,5,26,21,0.0
2039-40,2,5,26,27,0.0
2039-40,2,5,26,26,0.7552
2039-40,2,5,26,15,0.0
2039-40,2,5,26,11,0.0
2039-40,2,5,26,17,0.0
2039-40,2,5,26,35,0.0
2039-40,2,5,26,34,0.1626
2039-40,2,5,26,31,0.0407
2039-40,2,5,26,37,0.0407
2039-40,2,5,26,99,0.0009
2039-40,2,5,27,22,0.0
2039-40,2,5,27,23,0.0
2039-40,2,5,27,25,0.0
2039-40,2,5,27,24,0.0
2039-40,2,5,27,21,0.0
2039-40,2,5,27,27,0.4806
2039-40,2,5,27,26,0.2746
2039-40,2,5,27,15,0.0
2039-40,2,5,27,11,0.0
2039-40,2,5,27,17,0.0
2039-40,2,5,27,35,0.0
2039-40,2,5,27,34,0.0
2039-40,2,5,27,31,0.0
2039-40,2,5,27,37,0.2439
2039-40,2,5,27,99,0.0009
2039-40,2,5,31,22,0.0
2039-40,2,5,31,23,0.0
2039-40,2,5,31,25,0.0
2039-40,2,5,31,24,0.0
2039-40,2,5,31,21,0.0
2039-40,2,5,31,27,0.0
2039-40,2,5,31,26,0.4953
2039-40,2,5,31,15,0.0
2039-40,2,5,31,11,0.0
2039-40,2,5,31,17,0.0
2039-40,2,5,31,35,0.0
2039-40,2,5,31,34,0.0
2039-40,2,5,31,31,0.0
2039-40,2,5,31,37,0.5014
2039-40,2,5,31,99,0.0032
2039-40,2,5,34,22,0.0
2039-40,2,5,34,23,0.0
2039-40,2,5,34,25,0.0
2039-40,2,5,34,24,0.0
2039-40,2,5,34,21,0.0
2039-40,2,5,34,27,0.0
2039-40,2,5,34,26,0.4953
2039-40,2,5,34,15,0.0
2039-40,2,5,34,11,0.0
2039-40,2,5,34,17,0.0
2039-40,2,5,34,35,0.0
2039-40,2,5,34,34,0.5014
2039-40,2,5,34,31,0.0
2039-40,2,5,34,37,0.0
2039-40,2,5,34,99,0.0032
2039-40,2,5,35,22,0.0
2039-40,2,5,35,23,0.0
2039-40,2,5,35,25,0.0
2039-40,2,5,35,24,0.0
2039-40,2,5,35,21,0.0
2039-40,2,5,35,27,0.0
2039-40,2,5,35,26,0.4953
2039-40,2,5,35,15,0.0
2039-40,2,5,35,11,0.0
2039-40,2,5,35,17,0.0
2039-40,2,5,35,35,0.351
2039-40,2,5,35,34,0.0501
2039-40,2,5,35,31,0.0501
2039-40,2,5,35,37,0.0501
2039-40,2,5,35,99,0.0032
2039-40,2,5,37,22,0.0
2039-40,2,5,37,23,0.0
2039-40,2,5,37,25,0.0
2039-40,2,5,37,24,0.0
2039-40,2,5,37,21,0.0
2039-40,2,5,37,27,0.0
2039-40,2,5,37,26,0.4953
2039-40,2,5,37,15,0.0
2039-40,2,5,37,11,0.0
2039-40,2,5,37,17,0.0
2039-40,2,5,37,35,0.0
2039-40,2,5,37,34,0.0
2039-40,2,5,37,31,0.0
2039-40,2,5,37,37,0.5014
2039-40,2,5,37,99,0.0032
2039-40,2,5,99,22,0.0
2039-40,2,5,99,23,0.0
2039-40,2,5,99,25,0.0
2039-40,2,5,99,24,0.0
2039-40,2,5,99,21,0.0
2039-40,2,5,99,27,0.0
2039-40,2,5,99,26,0.0
2039-40,2,5,99,15,0.0
2039-40,2,5,99,11,0.0
2039-40,2,5,99,17,0.0
2039-40,2,5,99,35,0.0
2039-40,2,5,99,34,0.0
2039-40,2,5,99,31,0.0
2039-40,2,5,99,37,0.0
2039-40,2,5,99,99,1.0
2039-40,2,6,11,22,0.0
2039-40,2,6,11,23,0.0
2039-40,2,6,11,25,0.0
2039-40,2,6,11,24,0.0
2039-40,2,6,11,21,0.0
2039-40,2,6,11,27,0.0283
2039-40,2,6,11,26,0.3923
2039-40,2,6,11,15,0.0
2039-40,2,6,11,11,0.3118
2039-40,2,6,11,17,0.2486
2039-40,2,6,11,35,0.0
2039-40,2,6,11,34,0.0084
2039-40,2,6,11,31,0.0089
2039-40,2,6,11,37,0.0
2039-40,2,6,11,99,0.0017
2039-40,2,6,15,22,0.0
2039-40,2,6,15,23,0.0
2039-40,2,6,15,25,0.0
2039-40,2,6,15,24,0.0
2039-40,2,6,15,21,0.0
2039-40,2,6,15,27,0.0
2039-40,2,6,15,26,0.4206
2039-40,2,6,15,15,0.482
2039-40,2,6,15,11,0.0783
2039-40,2,6,15,17,0.0
2039-40,2,6,15,35,0.0173
2039-40,2,6,15,34,0.0
2039-40,2,6,15,31,0.0
2039-40,2,6,15,37,0.0
2039-40,2,6,15,99,0.0017
2039-40,2,6,17,22,0.0
2039-40,2,6,17,23,0.0
2039-40,2,6,17,25,0.0
2039-40,2,6,17,24,0.0156
2039-40,2,6,17,21,0.0045
2039-40,2,6,17,27,0.0458
2039-40,2,6,17,26,0.3547
2039-40,2,6,17,15,0.0
2039-40,2,6,17,11,0.1421
2039-40,2,6,17,17,0.4182
2039-40,2,6,17,35,0.0027
2039-40,2,6,17,34,0.0058
2039-40,2,6,17,31,0.0
2039-40,2,6,17,37,0.0089
2039-40,2,6,17,99,0.0017
2039-40,2,6,21,22,0.0
2039-40,2,6,21,23,0.0
2039-40,2,6,21,25,0.0
2039-40,2,6,21,24,0.0
2039-40,2,6,21,21,0.8899
2039-40,2,6,21,27,0.0
2039-40,2,6,21,26,0.0
2039-40,2,6,21,15,0.0
2039-40,2,6,21,11,0.0
2039-40,2,6,21,17,0.0
2039-40,2,6,21,35,0.0
2039-40,2,6,21,34,0.0
2039-40,2,6,21,31,0.1091
2039-40,2,6,21,37,0.0
2039-40,2,6,21,99,0.001
2039-40,2,6,24,22,0.0
2039-40,2,6,24,23,0.0
2039-40,2,6,24,25,0.0
2039-40,2,6,24,24,0.8899
2039-40,2,6,24,21,0.0
2039-40,2,6,24,27,0.0
2039-40,2,6,24,26,0.0
2039-40,2,6,24,15,0.0
2039-40,2,6,24,11,0.0
2039-40,2,6,24,17,0.0
2039-40,2,6,24,35,0.0
2039-40,2,6,24,34,0.1091
2039-40,2,6,24,31,0.0
2039-40,2,6,24,37,0.0
2039-40,2,6,24,99,0.001
2039-40,2,6,26,22,0.0
2039-40,2,6,26,23,0.0
2039-40,2,6,26,25,0.0
2039-40,2,6,26,24,0.0
2039-40,2,6,26,21,0.0
2039-40,2,6,26,27,0.0
2039-40,2,6,26,26,0.8899
2039-40,2,6,26,15,0.0
2039-40,2,6,26,11,0.0
2039-40,2,6,26,17,0.0
2039-40,2,6,26,35,0.0
2039-40,2,6,26,34,0.0728
2039-40,2,6,26,31,0.0182
2039-40,2,6,26,37,0.0182
2039-40,2,6,26,99,0.001
2039-40,2,6,27,22,0.0
2039-40,2,6,27,23,0.0
2039-40,2,6,27,25,0.0
2039-40,2,6,27,24,0.0
2039-40,2,6,27,21,0.0
2039-40,2,6,27,27,0.5663
2039-40,2,6,27,26,0.3236
2039-40,2,6,27,15,0.0
2039-40,2,6,27,11,0.0
2039-40,2,6,27,17,0.0
2039-40,2,6,27,35,0.0
2039-40,2,6,27,34,0.0
2039-40,2,6,27,31,0.0
2039-40,2,6,27,37,0.1091
2039-40,2,6,27,99,0.001
2039-40,2,6,31,22,0.0
2039-40,2,6,31,23,0.0
2039-40,2,6,31,25,0.0
2039-40,2,6,31,24,0.0
2039-40,2,6,31,21,0.0
2039-40,2,6,31,27,0.0
2039-40,2,6,31,26,0.4937
2039-40,2,6,31,15,0.0
2039-40,2,6,31,11,0.0
2039-40,2,6,31,17,0.0
2039-40,2,6,31,35,0.0
2039-40,2,6,31,34,0.0
2039-40,2,6,31,31,0.0
2039-40,2,6,31,37,0.5024
2039-40,2,6,31,99,0.0039
2039-40,2,6,34,22,0.0
2039-40,2,6,34,23,0.0
2039-40,2,6,34,25,0.0
2039-40,2,6,34,24,0.0
2039-40,2,6,34,21,0.0
2039-40,2,6,34,27,0.0
2039-40,2,6,34,26,0.4937
2039-40,2,6,34,15,0.0
2039-40,2,6,34,11,0.0
2039-40,2,6,34,17,0.0
2039-40,2,6,34,35,0.0
2039-40,2,6,34,34,0.5024
2039-40,2,6,34,31,0.0
2039-40,2,6,34,37,0.0
2039-40,2,6,34,99,0.0039
2039-40,2,6,35,22,0.0
2039-40,2,6,35,23,0.0
2039-40,2,6,35,25,0.0
2039-40,2,6,35,24,0.0
2039-40,2,6,35,21,0.0
2039-40,2,6,35,27,0.0
2039-40,2,6,35,26,0.4937
2039-40,2,6,35,15,0.0
2039-40,2,6,35,11,0.0
2039-40,2,6,35,17,0.0
2039-40,2,6,35,35,0.3517
2039-40,2,6,35,34,0.0502
2039-40,2,6,35,31,0.0502
2039-40,2,6,35,37,0.0502
2039-40,2,6,35,99,0.0039
2039-40,2,6,37,22,0.0
2039-40,2,6,37,23,0.0
2039-40,2,6,37,25,0.0
2039-40,2,6,37,24,0.0
2039-40,2,6,37,21,0.0
2039-40,2,6,37,27,0.0
2039-40,2,6,37,26,0.4937
2039-40,2,6,37,15,0.0
2039-40,2,6,37,11,0.0
2039-40,2,6,37,17,0.0
2039-40,2,6,37,35,0.0
2039-40,2,6,37,34,0.0
2039-40,2,6,37,31,0.0
2039-40,2,6,37,37,0.5024
2039-40,2,6,37,99,0.0039
2039-40,2,6,99,22,0.0
2039-40,2,6,99,23,0.0
2039-40,2,6,99,25,0.0
2039-40,2,6,99,24,0.0
2039-40,2,6,99,21,0.0
2039-40,2,6,99,27,0.0
2039-40,2,6,99,26,0.0
2039-40,2,6,99,15,0.0
2039-40,2,6,99,11,0.0
2039-40,2,6,99,17,0.0
2039-40,2,6,99,35,0.0
2039-40,2,6,99,34,0.0
2039-40,2,6,99,31,0.0
2039-40,2,6,99,37,0.0
2039-40,2,6,99,99,1.0
2039-40,2,7,11,22,0.0
2039-40,2,7,11,23,0.0
2039-40,2,7,11,25,0.0
2039-40,2,7,11,24,0.0
2039-40,2,7,11,21,0.0
2039-40,2,7,11,27,0.02
2039-40,2,7,11,26,0.2776
2039-40,2,7,11,15,0.0
2039-40,2,7,11,11,0.4885
2039-40,2,7,11,17,0.2007
2039-40,2,7,11,35,0.0
2039-40,2,7,11,34,0.0
2039-40,2,7,11,31,0.0104
2039-40,2,7,11,37,0.0
2039-40,2,7,11,99,0.0028
2039-40,2,7,15,22,0.0
2039-40,2,7,15,23,0.0
2039-40,2,7,15,25,0.0
2039-40,2,7,15,24,0.0
2039-40,2,7,15,21,0.0
2039-40,2,7,15,27,0.0
2039-40,2,7,15,26,0.2976
2039-40,2,7,15,15,0.6246
2039-40,2,7,15,11,0.0646
2039-40,2,7,15,17,0.0
2039-40,2,7,15,35,0.0104
2039-40,2,7,15,34,0.0
2039-40,2,7,15,31,0.0
2039-40,2,7,15,37,0.0
2039-40,2,7,15,99,0.0028
2039-40,2,7,17,22,0.0
2039-40,2,7,17,23,0.0
2039-40,2,7,17,25,0.0
2039-40,2,7,17,24,0.0
2039-40,2,7,17,21,0.0
2039-40,2,7,17,27,0.0369
2039-40,2,7,17,26,0.2607
2039-40,2,7,17,15,0.0
2039-40,2,7,17,11,0.1291
2039-40,2,7,17,17,0.5601
2039-40,2,7,17,35,0.0
2039-40,2,7,17,34,0.0
2039-40,2,7,17,31,0.0
2039-40,2,7,17,37,0.0104
2039-40,2,7,17,99,0.0028
2039-40,2,7,21,22,0.0
2039-40,2,7,21,23,0.0
2039-40,2,7,21,25,0.0
2039-40,2,7,21,24,0.0
2039-40,2,7,21,21,0.8686
2039-40,2,7,21,27,0.0
2039-40,2,7,21,26,0.0505
2039-40,2,7,21,15,0.0
2039-40,2,7,21,11,0.0
2039-40,2,7,21,17,0.0
2039-40,2,7,21,35,0.0
2039-40,2,7,21,34,0.0
2039-40,2,7,21,31,0.0796
2039-40,2,7,21,37,0.0
2039-40,2,7,21,99,0.0013
2039-40,2,7,24,22,0.0
2039-40,2,7,24,23,0.0
2039-40,2,7,24,25,0.0
2039-40,2,7,24,24,0.9191
2039-40,2,7,24,21,0.0
2039-40,2,7,24,27,0.0
2039-40,2,7,24,26,0.0
2039-40,2,7,24,15,0.0
2039-40,2,7,24,11,0.0
2039-40,2,7,24,17,0.0
2039-40,2,7,24,35,0.0
2039-40,2,7,24,34,0.0796
2039-40,2,7,24,31,0.0
2039-40,2,7,24,37,0.0
2039-40,2,7,24,99,0.0013
2039-40,2,7,26,22,0.0
2039-40,2,7,26,23,0.0
2039-40,2,7,26,25,0.0
2039-40,2,7,26,24,0.0155
2039-40,2,7,26,21,0.0
2039-40,2,7,26,27,0.0045
2039-40,2,7,26,26,0.8991
2039-40,2,7,26,15,0.0
2039-40,2,7,26,11,0.0
2039-40,2,7,26,17,0.0
2039-40,2,7,26,35,0.0054
2039-40,2,7,26,34,0.054
2039-40,2,7,26,31,0.0098
2039-40,2,7,26,37,0.0104
2039-40,2,7,26,99,0.0013
2039-40,2,7,27,22,0.0
2039-40,2,7,27,23,0.0
2039-40,2,7,27,25,0.0
2039-40,2,7,27,24,0.0
2039-40,2,7,27,21,0.0
2039-40,2,7,27,27,0.6772
2039-40,2,7,27,26,0.2419
2039-40,2,7,27,15,0.0
2039-40,2,7,27,11,0.0
2039-40,2,7,27,17,0.0
2039-40,2,7,27,35,0.0
2039-40,2,7,27,34,0.0
2039-40,2,7,27,31,0.0
2039-40,2,7,27,37,0.0796
2039-40,2,7,27,99,0.0013
2039-40,2,7,31,22,0.0
2039-40,2,7,31,23,0.0
2039-40,2,7,31,25,0.0
2039-40,2,7,31,24,0.0
2039-40,2,7,31,21,0.0
2039-40,2,7,31,27,0.0
